id,tenant_id,environment_id,customer_id,subscription_id,invoice_number,invoice_type,invoice_status,payment_status,currency,amount_due,amount_paid,amount_remaining,subtotal,total,total_discount,total_tax,adjustment_amount,refunded_amount,billing_sequence,description,due_date,paid_at,voided_at,finalized_at,billing_period,period_start,period_end,invoice_pdf_url,billing_reason,metadata,idempotency_key,version,status,created_by,updated_by,created_at,updated_at
inv_01K7GYC0PMQV23NMWTR9VR938B,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58GC7YSQYP204TT1QWQ37GQ,INV-202510-00184,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58GC7YSQYP204TT1QWQ37GQ,2025-10-13T10:46:00Z,2025-10-14T09:46:46Z,,2025-10-14T08:46:11Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2c1RycDlvdHlrSzhSR3JQSkYxYnJDaklJYk1jLDE1MDk3MjM3NA02008Xs0h2sv/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2c1RycDlvdHlrSzhSR3JQSkYxYnJDaklJYk1jLDE1MDk3MjM3NA02008Xs0h2sv?s=ap""}",subscription_invoice-f5619e5c6cf416ab,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:11Z,2025-10-14T09:46:46Z
inv_01K7GYC38RT5N7D5CHZH4ZHCPV,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56JR35HFNGMK852G9S443R5,INV-202510-00185,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56JR35HFNGMK852G9S443R5,2025-10-13T10:46:00Z,2025-10-14T09:49:54Z,,2025-10-14T08:46:14Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2aHRrN05obEhDNUhrYlU4Snd3NkVaQkNlTFpWLDE1MDk3MjM3Nw0200adkveEDQ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2aHRrN05obEhDNUhrYlU4Snd3NkVaQkNlTFpWLDE1MDk3MjM3Nw0200adkveEDQ?s=ap""}",subscription_invoice-58b3678f45b7fb06,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:14Z,2025-10-14T09:49:54Z
inv_01K7GYC6A2ANYQZATDXSJMZYSA,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56GT9ERJDE7R65VW2PBF8S5,INV-202510-00186,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56GT9ERJDE7R65VW2PBF8S5,2025-10-13T10:46:00Z,2025-10-14T09:47:16Z,,2025-10-14T08:46:17Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2dU9ldFZMMFpaTlBnU2xCNmhXWEJFWEFwdzEyLDE1MDk3MjM3OQ0200w5vXwbo4/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2dU9ldFZMMFpaTlBnU2xCNmhXWEJFWEFwdzEyLDE1MDk3MjM3OQ0200w5vXwbo4?s=ap""}",subscription_invoice-232888a4a89c865b,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:17Z,2025-10-14T09:47:16Z
inv_01K7GYC8Q9MH1B8JC8TKJ3TEBR,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56FM41ND6A8WPYNHN7ETVFB,INV-202510-00187,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56FM41ND6A8WPYNHN7ETVFB,2025-10-13T10:46:00Z,2025-10-14T09:52:35Z,,2025-10-14T08:46:19Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3NDhVbEQ4ZlVUOFRMc3RPMTdjOU1TcDBiTk9lLDE1MDk3MjM4Mg0200qBPafunw/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3NDhVbEQ4ZlVUOFRMc3RPMTdjOU1TcDBiTk9lLDE1MDk3MjM4Mg0200qBPafunw?s=ap""}",subscription_invoice-735d348bbb189c4f,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:19Z,2025-10-14T09:52:35Z
inv_01K7GYCB70QJ37Q300QHWVYEME,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56F7H7YTDS7R3XHDZGDQB5Y,INV-202510-00188,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56F7H7YTDS7R3XHDZGDQB5Y,2025-10-13T10:46:00Z,2025-10-14T09:47:05Z,,2025-10-14T08:46:22Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3b1d4eWpPd1NGc0UzWmhtV0JiWUY5WjU4Nnh4LDE1MDk3MjM4NA0200sU4Q5R0Y/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3b1d4eWpPd1NGc0UzWmhtV0JiWUY5WjU4Nnh4LDE1MDk3MjM4NA0200sU4Q5R0Y?s=ap""}",subscription_invoice-a9877b6948093529,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:22Z,2025-10-14T09:47:05Z
inv_01K7GYCDKG1X7Z89W4QJDNG2SR,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56F4SZNH7JT1KSYTJZ3DH2X,INV-202510-00189,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56F4SZNH7JT1KSYTJZ3DH2X,2025-10-13T10:46:00Z,2025-10-14T09:52:45Z,,2025-10-14T08:46:24Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3anc4WWhuZkRpUE1sSW9UNVBvNk5nSXNXUlp0LDE1MDk3MjM4Nw0200zxeUSd47/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd3anc4WWhuZkRpUE1sSW9UNVBvNk5nSXNXUlp0LDE1MDk3MjM4Nw0200zxeUSd47?s=ap""}",subscription_invoice-f7992b451df50cea,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:24Z,2025-10-14T09:52:45Z
inv_01K7GYFATTJ72CQKMQ5CZQSVAK,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56F042TSWN1BJYS7CNCNZZ3,INV-202510-00190,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56F042TSWN1BJYS7CNCNZZ3,2025-10-13T10:46:00Z,2025-10-14T09:48:09Z,,2025-10-14T08:48:00Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4ckxGaUVJbWRkd213Q1VkcUp6b0NkZ0hHZlFnLDE1MDk3MjQ4Mw02001MfJDhy0/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4ckxGaUVJbWRkd213Q1VkcUp6b0NkZ0hHZlFnLDE1MDk3MjQ4Mw02001MfJDhy0?s=ap""}",subscription_invoice-89b6b2747c3b853f,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:00Z,2025-10-14T09:48:09Z
inv_01K7GYFDTTKPJB4EM2E350XNNS,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56E5CHWB22DD4E0WEAW1VAD,INV-202510-00191,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56E5CHWB22DD4E0WEAW1VAD,2025-10-13T10:46:00Z,2025-10-14T09:55:45Z,,2025-10-14T08:48:03Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4bFN5dEl1V3o1a3I4M1ViMUZpbWxtV2Fna3MzLDE1MDk3MjQ4NQ0200VuZ4NuwD/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4bFN5dEl1V3o1a3I4M1ViMUZpbWxtV2Fna3MzLDE1MDk3MjQ4NQ0200VuZ4NuwD?s=ap""}",subscription_invoice-0918503181c95403,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:03Z,2025-10-14T09:55:45Z
inv_01K7GYFG7B4WBTPW568G98KKJK,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56D4WJ6QZFJXBNJBQQT0PK4,INV-202510-00192,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56D4WJ6QZFJXBNJBQQT0PK4,2025-10-13T10:46:00Z,2025-10-14T09:51:53Z,,2025-10-14T08:48:05Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4M2hlcU5WdUM3RDk5UWZvTUVJWWVQTHp0SjYxLDE1MDk3MjQ4OA0200QomD9j72/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4M2hlcU5WdUM3RDk5UWZvTUVJWWVQTHp0SjYxLDE1MDk3MjQ4OA0200QomD9j72?s=ap""}",subscription_invoice-42ffb993399ed59a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:05Z,2025-10-14T09:51:53Z
inv_01K7GYFJQSC0B6P9NYKAW5ZD0V,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56CJMYPK7JS5CDQPER5E43N,INV-202510-00193,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56CJMYPK7JS5CDQPER5E43N,2025-10-13T10:46:00Z,2025-10-14T09:50:36Z,,2025-10-14T08:48:08Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4Q3Vhb0sxRFRVVkoyQ0kyMXdvWHZZdFN2U0dILDE1MDk3MjQ5MA0200LwLedPAq/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4Q3Vhb0sxRFRVVkoyQ0kyMXdvWHZZdFN2U0dILDE1MDk3MjQ5MA0200LwLedPAq?s=ap""}",subscription_invoice-e8d627e973fcd28c,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:08Z,2025-10-14T09:50:36Z
inv_01K7GYFNFQGAN322VGEHHBYAJ0,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56C85NC4A38302MH59Q33YQ,INV-202510-00194,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56C85NC4A38302MH59Q33YQ,2025-10-13T10:46:00Z,2025-10-14T09:55:48Z,,2025-10-14T08:48:11Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4dlBjaXIxenJNQkE2RGw0bExFbmkwbUZKcUl0LDE1MDk3MjQ5Mw0200X1eNWEKN/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4dlBjaXIxenJNQkE2RGw0bExFbmkwbUZKcUl0LDE1MDk3MjQ5Mw0200X1eNWEKN?s=ap""}",subscription_invoice-eb04f0bd42e62cc6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:11Z,2025-10-14T09:55:48Z
inv_01K7GYFR0EVEJ4AF1AGP6NH8T3,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56BXFCERMWTBBMSMKNMD83H,INV-202510-00195,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56BXFCERMWTBBMSMKNMD83H,2025-10-13T10:46:00Z,2025-10-14T09:52:40Z,,2025-10-14T08:48:13Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4aWM4UzBjS2xvMGZmS1BoOUlYRXRBdXlMY1VELDE1MDk3MjQ5Ng0200RTqrevZW/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4aWM4UzBjS2xvMGZmS1BoOUlYRXRBdXlMY1VELDE1MDk3MjQ5Ng0200RTqrevZW?s=ap""}",subscription_invoice-ce20b4e1b18fbc83,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:13Z,2025-10-14T09:52:40Z
inv_01K7GYFTGP2W70C2CMRGVWR9Y2,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56BRA7XJMAA2ABKWWMMX3A1,INV-202510-00196,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56BRA7XJMAA2ABKWWMMX3A1,2025-10-13T10:46:00Z,2025-10-14T09:48:35Z,,2025-10-14T08:48:16Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4TkhPZXY5TWxtZUJBSDJrankxZjFxQ3JoempZLDE1MDk3MjQ5OA0200GCShUHmC/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4TkhPZXY5TWxtZUJBSDJrankxZjFxQ3JoempZLDE1MDk3MjQ5OA0200GCShUHmC?s=ap""}",subscription_invoice-0749cc5ac778d242,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:16Z,2025-10-14T09:48:35Z
inv_01K7GYFX5VWD9ZRMAEKPNJAVR7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56BBJ3JY6G71547TRH800M0,INV-202510-00197,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56BBJ3JY6G71547TRH800M0,2025-10-13T10:46:00Z,2025-10-14T10:08:20Z,,2025-10-14T08:48:19Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4NHBHSkxGMkpCZnBBb0hXcHJBMEtLenVybWZOLDE1MDk3MjUwMQ0200KDn1uNeq/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd4NHBHSkxGMkpCZnBBb0hXcHJBMEtLenVybWZOLDE1MDk3MjUwMQ0200KDn1uNeq?s=ap""}",subscription_invoice-a3bd399336d68894,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:19Z,2025-10-14T10:08:20Z
inv_01K7GYFZTTMP3FC39QK9HPBTG7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56AFXHVBMRFWRK98RBJ6M32,INV-202510-00198,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56AFXHVBMRFWRK98RBJ6M32,2025-10-13T10:46:00Z,2025-10-14T09:59:33Z,,2025-10-14T08:48:21Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5VDh0M2dXQWZNSERUNTVhWWlkd0YyMURHYVN1LDE1MDk3MjUwNA0200JE4ji2pi/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5VDh0M2dXQWZNSERUNTVhWWlkd0YyMURHYVN1LDE1MDk3MjUwNA0200JE4ji2pi?s=ap""}",subscription_invoice-555af4543e6708b8,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:21Z,2025-10-14T09:59:33Z
inv_01K7GYG2BKAZRB0779ZC6G87TP,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K569N2E90A3GJN3AKNVMVHGP,INV-202510-00199,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K569N2E90A3GJN3AKNVMVHGP,2025-10-13T10:46:00Z,2025-10-14T10:03:31Z,,2025-10-14T08:48:24Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N2tmS0FqdkI3aUdTSVoyUHBrdzh3dEhCZFFqLDE1MDk3MjUwNg0200l6UczbCX/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N2tmS0FqdkI3aUdTSVoyUHBrdzh3dEhCZFFqLDE1MDk3MjUwNg0200l6UczbCX?s=ap""}",subscription_invoice-b74b71d7783a703f,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:24Z,2025-10-14T10:03:31Z
inv_01K7GYG4W0APA2J7ZGT221PX7A,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K569F644H7ZX8WRGP1K24G5A,INV-202510-00200,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K569F644H7ZX8WRGP1K24G5A,2025-10-13T10:46:00Z,2025-10-14T09:54:22Z,,2025-10-14T08:48:27Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5UlpjcXVyTUdqTWxDbnljeXF4R001S1ZSWGdrLDE1MDk3MjUwOQ0200e5en01tQ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5UlpjcXVyTUdqTWxDbnljeXF4R001S1ZSWGdrLDE1MDk3MjUwOQ0200e5en01tQ?s=ap""}",subscription_invoice-333918dc0260efd9,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:27Z,2025-10-14T09:54:22Z
inv_01K7GYG7CVC8GSFJQV3H6MZJE1,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5694KFQ1KCG2HBSVZDK0J1Z,INV-202510-00201,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5694KFQ1KCG2HBSVZDK0J1Z,2025-10-13T10:46:00Z,2025-10-14T09:50:10Z,,2025-10-14T08:48:29Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5TGFneTVCMWo3NG0xaTZiRGVXcHBqNHVDMFFDLDE1MDk3MjUxMQ0200GnymSwd7/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5TGFneTVCMWo3NG0xaTZiRGVXcHBqNHVDMFFDLDE1MDk3MjUxMQ0200GnymSwd7?s=ap""}",subscription_invoice-51a753c10b97cd6c,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:29Z,2025-10-14T09:50:10Z
inv_01K7GYG9ZM6YQ755WF30210DY7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K568ZMXESK26VX7MAEVSHFKQ,INV-202510-00202,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K568ZMXESK26VX7MAEVSHFKQ,2025-10-13T10:46:00Z,2025-10-14T09:50:46Z,,2025-10-14T08:48:32Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N05GWEJUdW9MVlJKazRiOHRjV3htcG1pWGd3LDE1MDk3MjUxNA0200D8NuLGfY/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N05GWEJUdW9MVlJKazRiOHRjV3htcG1pWGd3LDE1MDk3MjUxNA0200D8NuLGfY?s=ap""}",subscription_invoice-d4fa9ba6086c7520,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:32Z,2025-10-14T09:50:46Z
